numerical__SeniorCitizen,numerical__tenure,numerical__MonthlyCharges,numerical__TotalCharges,categorical__gender_Female,categorical__gender_Male,categorical__Partner_No,categorical__Partner_Yes,categorical__Dependents_No,categorical__Dependents_Yes,categorical__PhoneService_No,categorical__PhoneService_Yes,categorical__MultipleLines_No,categorical__MultipleLines_No phone service,categorical__MultipleLines_Yes,categorical__InternetService_DSL,categorical__InternetService_Fiber optic,categorical__InternetService_No,categorical__OnlineSecurity_No,categorical__OnlineSecurity_No internet service,categorical__OnlineSecurity_Yes,categorical__OnlineBackup_No,categorical__OnlineBackup_No internet service,categorical__OnlineBackup_Yes,categorical__DeviceProtection_No,categorical__DeviceProtection_No internet service,categorical__DeviceProtection_Yes,categorical__TechSupport_No,categorical__TechSupport_No internet service,categorical__TechSupport_Yes,categorical__StreamingTV_No,categorical__StreamingTV_No internet service,categorical__StreamingTV_Yes,categorical__StreamingMovies_No,categorical__StreamingMovies_No internet service,categorical__StreamingMovies_Yes,categorical__Contract_Month-to-month,categorical__Contract_One year,categorical__Contract_Two year,categorical__PaperlessBilling_No,categorical__PaperlessBilling_Yes,categorical__PaymentMethod_Bank transfer (automatic),categorical__PaymentMethod_Credit card (automatic),categorical__PaymentMethod_Electronic check,categorical__PaymentMethod_Mailed check
-0.040833812,-0.5900558,-0.4292316,-0.2971029,-0.01528381,-0.015334757,-0.012396713,0.0006412995,-0.117151506,-0.0639076,-0.018695077,-0.0046097348,-0.1068514,0.0006333459,-0.10503913,-0.121981815,-0.1810891,-0.0012121476,-0.33646503,0.00018614577,-0.004819522,-0.19776136,0.0,-0.04641769,0.06157332,0.0,-0.08123233,-0.23884007,0.0,-0.072175495,-0.005696932,0.0,0.07164723,-0.011598415,0.0,0.049560208,-0.79898226,-0.22834298,-0.77113426,-0.15958543,-0.050584406,0.020331575,-0.027702332,-0.15160544,0.025028037
-0.026661536,1.1499652,0.13671704,0.57928014,-0.033307355,-0.013651273,-0.014658914,-0.0115336105,0.018394263,0.0075293095,-0.013432262,-0.0036429306,0.01693148,-0.00097446254,0.022799958,0.14618877,0.26177728,7.587667e-06,0.27634883,0.00012031165,0.0051365253,-0.17957953,0.0,0.004755166,0.02589803,0.0,-0.09733851,0.15067285,0.0,-0.0001416452,0.035919297,0.0,-0.076987684,-0.039248772,0.0,-0.10777235,0.7401987,-0.0134426225,0.07684068,0.064973116,0.02925618,-0.008606125,-0.03767447,-0.3056446,-0.14897671
-0.005138141,0.08954013,0.09060528,0.04998131,-0.05551869,-0.010689555,-0.045190662,-0.007922521,-0.0050065676,-0.0030351689,-0.008243204,-0.0030440881,0.083046444,-0.0013655168,0.022773627,0.05133212,0.14736152,2.9015078e-05,-0.8369024,0.000120693694,-0.1840668,0.11804405,0.0,0.016439147,0.07844962,0.0,-0.072973795,0.09441824,0.0,-0.0054148254,0.0369566,0.0,0.09066787,0.033950716,0.0,-0.06260805,0.53341216,-0.0116895735,0.08275857,-0.4034273,-0.14296271,-0.029189954,-0.02240181,0.09105096,0.01565109
-0.011393569,0.8485734,-0.015471899,0.30182022,-0.0071496437,-0.010900708,0.014416549,0.0025123542,0.009621834,0.0060414006,-0.027846893,-0.013447999,-0.10019565,-0.0018022947,-0.028966634,-0.241107,-0.2270314,8.505209e-06,0.2527376,0.00011385297,0.008281167,0.07475317,0.0,-0.023139728,0.022635637,0.0,-0.085493535,0.15729032,0.0,0.01996774,-0.06897235,0.0,0.06541787,-0.0022878489,0.0,-0.042917494,0.6169721,-0.021713486,0.07182526,-0.0065048784,-0.003915621,0.016127558,0.005179922,-0.31720528,-0.05670459
-0.019239401,-0.20461471,-0.1661549,-0.09603045,0.020697454,0.0028780468,0.003520241,0.0012020074,-0.10160912,-0.021280827,-0.027036212,-0.008131013,-0.103852235,-0.0015187543,-0.029530643,-0.0719199,-0.14505413,-0.00048357603,0.20332183,-0.0002626642,0.012312167,-0.040745616,0.0,0.11078755,-0.039286505,0.0,0.10476688,0.121224925,0.0,0.0096441945,0.012284787,0.0,-0.091611765,-0.03179293,0.0,-0.30867305,-0.9317082,0.067701064,0.090176225,-0.16269873,-0.107575715,0.002802056,-0.007638805,-0.18500035,0.020343745
-0.053517923,-0.41301462,-0.0071813604,0.2260813,-0.023117581,-0.03282295,-0.11453664,-0.031471025,0.008793296,0.006994451,-0.04979529,-0.005257091,-0.058685195,-0.004509905,-0.027991265,-0.2556358,-0.23395732,-0.0002157596,0.09302909,0.00010410411,0.0052686916,0.08282254,0.0,-0.024647186,0.027525641,0.0,-0.08161771,0.049711604,0.0,-0.011018186,0.03609274,0.0,0.10733634,-0.013901634,0.0,-0.096655846,0.41408706,-0.02628089,0.056740597,-0.2267853,-0.09709999,0.014207542,-0.0114746,-0.3444799,-0.0859771
-0.044612937,-0.39929548,-0.29486477,0.062467713,-0.07236825,-0.004553029,-0.0037059232,-0.0033686815,-0.16068855,-0.102266036,-0.020533212,-0.0073507098,0.10747937,-0.000107787,0.08332002,0.016950784,-0.11191469,0.0055488255,-0.4447553,-0.0024353908,0.0012037102,-0.13724117,0.0,-0.02551383,-0.036936373,0.0,-0.05408337,-0.35701567,0.0,0.010300976,-0.018864019,0.0,-0.06232418,-0.014251591,0.0,-0.122016035,-1.1198575,-0.08669356,-0.7865109,-0.15050338,-0.10701993,-0.051844712,-0.02273401,-0.16322857,-0.19090475
-0.011733131,-0.43462998,-0.81099105,-0.12139188,-0.093645275,-0.03280232,-0.07364105,-0.026102925,0.014422718,0.00576762,-0.013809435,-0.004808746,-0.2264486,-0.00058912893,-0.15339251,0.003541805,-0.15101969,0.026037863,-0.46751937,-0.010207279,-0.0018381184,-0.09921603,0.0,-0.12256064,-0.11236365,0.0,-0.04203166,-0.31117767,0.0,0.0055169994,-0.008221592,0.0,-0.06547426,-0.045058604,0.0,-0.2695331,-1.091048,-0.15222636,0.058380973,-0.014135482,0.004791482,-0.039911237,-0.16724719,-0.20089942,-0.010393493
0.0023956082,1.1182743,-0.15725808,0.84474623,-0.064827204,-0.012939427,-0.003732776,-0.0011231571,0.01826167,0.011470014,-0.016618872,-0.0057398602,-0.10457689,-0.0016326354,-0.02463343,0.13889137,0.24654625,0.00051391835,0.2655434,0.00013679425,0.003993657,0.07286184,0.0,-0.022068558,0.08649572,0.0,-0.06521282,0.18933423,0.0,0.020770114,0.05874358,0.0,-0.074126065,0.022753399,0.0,-0.030461548,0.7380328,-0.01379935,0.07805345,0.04263632,0.021547548,-0.008728405,0.018679278,0.23245572,-0.005938894
-0.008716371,0.14278731,-0.34409976,0.060096256,0.038005788,-0.010191919,-0.062015157,-0.028765788,-0.12779483,-0.039392125,0.047007434,0.001374973,0.011442899,0.009329741,-0.011849568,-0.100863524,-0.1764851,4.2872616e-05,-0.5584563,0.00011791673,-0.0403209,-0.17578389,0.0,0.0025326144,-0.003099759,0.0,0.24814312,0.13399175,0.0,0.013839661,-0.018562088,0.0,0.025244128,-0.004211382,0.0,0.07086654,0.49775457,-0.037184544,0.0926814,0.047396004,0.051243506,-0.019706097,0.0057583638,-0.21352544,0.0066175144
-0.039678045,1.1282164,-0.23149066,0.1985744,-0.080664545,-0.020766014,-0.025938492,-0.009512518,0.052094266,0.023003537,-0.011267179,-0.0042506116,-0.069059245,-0.0015910753,-0.031945262,0.05521377,-0.18709806,0.0037052867,-0.34266695,-0.0008511441,0.0034776286,-0.09437827,0.0,-0.01145514,-0.007459825,0.0,-0.033259228,-0.32151854,0.0,0.014782313,0.015703602,0.0,-0.057548214,0.0076264073,0.0,-0.04445409,0.6101141,0.020490993,0.10704659,-0.10630836,-0.053812202,0.0002040783,0.020642884,-0.040557057,0.03135591
0.015717467,-0.074019104,-0.038311608,0.009838144,-0.0163466,-0.0048581026,0.008753428,0.01342328,-0.29153925,-0.1494424,-0.012550848,-0.00080480805,0.06523783,1.8542549e-05,0.050994504,0.12947522,0.19636813,-0.00012813405,0.21428154,0.00011138767,-0.0035832268,0.028749714,0.0,-0.034644704,0.06953859,0.0,-0.080891244,0.10090821,0.0,0.00086243,-0.008471959,0.0,-0.085088134,0.0012059943,0.0,-0.09228335,0.6564073,-0.021494571,0.0690328,0.081646055,0.039372295,-0.035185076,0.019442452,0.23458613,0.0075260396
-0.0059951744,0.020205121,-0.6788027,0.009772681,-0.36438945,-0.09508112,-0.009382496,0.0021148962,0.0028274383,-0.011376408,-0.009526092,-0.0075261784,-0.16424322,-8.825649e-06,-0.091718644,-0.24374796,-0.23570561,-0.001254903,0.14954561,8.94597e-05,-0.003699524,0.08121523,0.0,-0.018975567,0.07568162,0.0,-0.059104256,-0.47511923,0.0,-0.08529442,0.022935594,0.0,-0.07076956,-0.05968474,0.0,-0.018145308,0.3469309,-0.06808252,0.06993811,-0.06538351,-0.04873682,-0.05146153,-0.18307327,-0.2488282,-0.022205353
0.10775721,0.06616682,-0.16896948,0.011557145,0.10596597,0.021674372,-0.06330454,-0.008727833,0.01564452,0.011553314,-0.03177919,-0.0039726337,-0.074000634,0.0019121428,-0.032240562,0.02289923,-0.17884423,0.0033005485,-0.40033972,-0.0008648477,-0.007669348,-0.24306707,0.0,0.0029008458,-0.069799446,0.0,-0.020474816,-0.3788119,0.0,-0.002593071,0.0031265742,0.0,-0.03991479,-0.0035909307,0.0,-0.03580945,0.4894325,0.0053085145,0.07872564,-0.12164878,-0.05901045,-0.049135607,0.0146015175,0.080130905,-0.05447271
-0.0024951263,0.55975354,0.19560212,0.28904667,-0.0153991245,-0.025905916,-0.010233737,-0.014377529,0.0021146885,0.0021774308,-0.009264172,-0.0022426294,0.13565776,-0.0007645779,0.076722816,0.16591382,0.20517926,0.0005045109,0.27946758,0.00013315762,0.0036463984,-0.18173625,0.0,0.08828857,0.025337853,0.0,-0.10086805,0.14619698,0.0,0.008755985,-0.010592769,0.0,-0.09290038,0.010827196,0.0,0.075423844,0.7185438,-0.027016044,0.07657054,0.116865546,0.047799066,-0.015505489,-0.0249939,0.046338137,-0.0030033353
-0.025652254,-1.6497018,-0.3566845,-0.4292239,-0.072634965,-0.033719912,-0.06560279,-0.019564573,-0.003963441,-0.0012425572,-0.01856031,-0.009545275,0.025450516,-0.00062264653,-0.016883262,-0.10590565,-0.18122977,-0.00061528507,-0.39104357,0.0003090327,-0.028266752,-0.12964755,0.0,-0.049663346,-0.08715711,0.0,0.00066614524,-0.286407,0.0,-0.07158488,0.01966435,0.0,0.072791226,-0.03791173,0.0,0.036381934,-0.9552778,-0.23126003,-0.80940974,-0.1477521,-0.06836259,-0.07346104,-0.042751644,-0.20778224,-0.005523887
-0.05092048,-0.3212115,-0.44788086,-0.40943947,-0.06905042,-0.028060451,-0.08204638,-0.01512759,-0.009106806,-0.0036309527,-0.016522015,-0.008283194,-0.043554522,-0.0007876367,-0.05949854,-0.088080384,-0.16825958,-0.005068165,-0.3686355,0.00027448885,-0.053514224,-0.09261517,0.0,0.016401673,0.00803137,0.0,-0.08496629,0.042087525,0.0,-0.008227323,0.009221913,0.0,-0.0951873,-0.0016470542,0.0,-0.11184842,-1.2993485,-0.086017706,-0.8609239,-0.2087725,-0.086417146,-0.15791872,-0.051185045,-0.16025849,0.008954982
-0.07668963,0.9333601,-0.06925371,0.052227285,0.005288019,-0.0006098901,-0.029685946,-0.012363005,-0.21167056,-0.054522496,-0.012350455,-0.0018089691,-0.08330844,0.0004010539,-0.033279423,0.09651319,0.12142422,0.0004889173,0.18607925,0.00011982337,-0.003805209,0.06574313,0.0,-0.022268582,0.05484411,0.0,-0.07458949,0.12847035,0.0,0.008373758,0.029816672,0.0,-0.07381249,0.014887873,0.0,-0.038160924,0.72009796,-0.012658828,0.0691103,0.027281484,0.015990082,-0.021279585,-0.010534938,0.11158252,-0.034204636
-0.0356508,-0.16617301,-0.2061729,-0.0384528,-0.026158972,-0.010044728,-0.0436393,-0.00576775,-0.03829801,-0.019842017,-0.010340195,-0.003930557,-0.041331664,-0.002862054,-0.07203081,0.008409923,-0.11147041,0.0028339825,-0.42091796,-0.010403726,-0.0033392499,-0.0883914,0.0,-0.04174291,-0.049986362,0.0,-0.057679422,-0.21593492,0.0,-0.0090682,0.011298392,0.0,-0.08192425,-0.00684558,0.0,-0.20527893,-1.3143859,-0.1594391,0.07450164,-0.20365475,-0.07945,-0.112155594,-0.0006129249,-0.13279086,-0.1996463
-0.05619574,-0.43934405,-0.70071375,-0.38018256,-0.11467391,-0.024530116,-0.09490627,-0.046967138,-0.017697597,-0.024218928,-0.014891388,-0.0049391356,-0.022640973,-0.00074803986,0.014493862,-0.038422395,-0.14655916,-0.0012386276,-0.32398757,0.00015664172,-0.010210503,-0.12659289,0.0,-0.0120334225,-0.0943748,0.0,0.016016295,-0.22906753,0.0,-0.059828073,-0.02241018,0.0,-0.14724989,0.026353776,0.0,-0.10667282,-0.8853034,-0.15627785,-0.63422346,-0.074655354,0.003233028,-0.21422765,-0.08509183,-0.22338627,0.021531489
-0.02258817,0.33786878,-0.2677918,0.7209549,0.07893202,0.0078049535,0.09726931,0.022453377,0.016519258,0.018687908,-0.012539703,-0.0033531028,-0.10887285,-0.0007334493,-0.14051254,0.03233256,-0.10085773,0.017390851,-0.28845507,-0.0026219878,3.1803018e-05,-0.11183458,0.0,-0.006528293,-0.055634435,0.0,-0.009277813,-0.22162999,0.0,0.019996276,0.016190512,0.0,-0.030035552,0.0033283562,0.0,-0.065924175,-1.0795244,-0.06939372,-0.2688692,-0.10485415,-0.046649754,-0.09798036,-0.36004165,-0.13557762,-0.014713533
-0.026622986,-0.55274725,0.06954173,-0.24252437,-0.1290577,-0.05443257,0.059399195,0.009699917,0.0082929125,0.0022522928,-0.00903008,-0.0032633664,0.092925884,-0.00032736926,0.05814024,0.08443579,0.19584621,-0.0014413337,-0.50496674,-0.001310596,-0.01882863,0.033099256,0.0,-0.082665585,-0.11707728,0.0,0.01512038,0.11271152,0.0,-0.0024097376,0.00015378333,0.0,-0.056481723,-0.051569216,0.0,-0.10203761,0.46891028,-0.0010430746,0.07983623,-0.076795146,-0.02952265,-0.010155528,-0.15076074,-0.45573235,0.035972584
-0.016853876,-0.50834596,-0.5475958,0.2859822,-0.05908952,0.008083974,0.010196653,0.0042518247,-0.18447363,-0.09833247,-0.012284006,-0.0034008345,-0.17122537,0.00022801931,-0.13154282,0.0011774919,-0.11992158,0.03025707,-0.4204011,-0.00827973,-0.006602787,-0.12981048,0.0,-0.10863283,-0.08442983,0.0,-0.043176,-0.33980194,0.0,0.0119042825,-0.014193759,0.0,-0.056402028,-0.032299686,0.0,-0.23499854,-0.99946564,-0.08778479,0.057931006,0.0015583539,0.017853951,-0.057021566,-0.205151,-0.17110273,0.00037185656
0.25826952,-0.396842,-0.33060637,-0.25338766,-0.066156276,-0.0097394325,0.020176895,-0.0134288445,0.0049351333,0.0053224913,-0.010289407,-0.0043003317,0.09617421,-0.00021998215,0.03733876,-0.07688704,-0.18304725,-0.0020556552,-0.25437894,0.00023117455,-0.015628882,-0.13924798,0.0,-0.030936228,-0.08918251,0.0,0.039017722,-0.25496006,0.0,-0.077111885,-0.02267891,0.0,0.06181794,-0.05874188,0.0,0.010096019,-0.9567533,-0.24592777,-0.6966257,-0.08856487,-0.026283009,-0.03960147,-0.009687551,-0.13828734,-0.011241886
-0.054955605,0.9169946,-0.41239017,0.0455718,-0.051363446,-0.036397494,-0.037171297,-0.009483559,0.028343612,0.004828572,-0.016193694,-0.0057217213,-0.054797705,-0.0006073958,-0.1895284,0.046724137,-0.24611193,0.0047992403,-0.5816282,-0.0008038388,0.0034279763,-0.15321332,0.0,-0.0142137045,-0.04847245,0.0,-0.05164381,-0.41805443,0.0,0.012732326,-0.0029231515,0.0,-0.06369702,0.01947633,0.0,-0.083775744,0.58228904,0.011977085,0.09308779,0.015918374,0.02586244,0.004093734,-0.043237858,-0.16221121,-0.09782654
0.00033387402,-0.85848254,0.09079361,-0.28715694,-0.026870713,-0.007897847,-0.039606746,-0.01385437,-0.022081222,0.010212028,-0.014975177,-0.0036203798,0.09910686,-0.0009934932,0.022930691,0.053924285,0.12061517,-0.0019213596,0.16254143,0.00024859136,-0.001247292,-0.1800477,0.0,-0.02448079,0.014148312,0.0,-0.084555306,-0.41603193,0.0,-0.11890788,0.044726588,0.0,0.10243733,0.049342304,0.0,-0.09924769,-1.1580943,-0.19852912,-0.80616313,0.03294776,-0.002123329,-0.014451146,-0.0091315145,0.32383966,0.030519452
0.00078258885,0.30920544,0.32714182,-0.26169315,0.03588086,0.04767437,-0.092944,-0.020398198,-0.15722619,-0.09757219,-0.0033380075,-0.002210093,0.046414975,2.5777608e-05,0.045520727,0.072376005,0.11156738,-0.0003081529,0.21597193,0.0009743389,-0.0072536324,0.15116532,0.0,-0.027689874,-0.06686342,0.0,-0.10162363,-0.29694885,0.0,-0.06576716,0.019528382,0.0,0.113510475,0.010713952,0.0,0.097627655,-1.1049985,0.060171105,0.11148185,0.069614425,0.025740383,-0.016888425,0.0029827002,0.14923629,-0.009990383
-0.03647292,-0.053388927,-0.46252587,-0.103449024,0.07464198,0.0076223454,0.05299834,0.014008848,-0.021903196,-0.00053668284,-0.01369586,-0.0030885981,-0.077672906,0.0010497628,-0.0781295,0.0011767857,-0.12178139,0.0050174957,-0.4527762,-0.009312228,0.003578224,-0.08637585,0.0,-0.04636313,-0.02788657,0.0,-0.0592046,-0.18558487,0.0,-0.002001984,-0.010955783,0.0,-0.06420589,-0.008948592,0.0,-0.2009974,-1.2926803,-0.05195267,0.08992014,-0.088598154,-0.058224726,-0.08610196,-0.0029652007,-0.11194207,-0.14101496
0.014584466,-0.38367787,-0.16796194,-0.012557639,-0.018352687,-0.01193553,-0.027498374,-0.006377313,0.008947646,0.007344173,-0.018325178,-0.004016814,-0.26613113,-0.0016394799,-0.08268577,0.11987106,0.1891537,-0.00015255636,0.1819768,0.000120880235,-0.0043313317,-0.14995554,0.0,0.008723979,0.07142935,0.0,-0.057607993,0.13493167,0.0,0.0107319085,0.0069864597,0.0,0.062788725,0.050747897,0.0,-0.020603495,0.6107049,-0.020266129,0.0746001,0.08078594,0.02884286,-0.007816848,0.009727432,0.2772813,0.02220954
-0.027915573,-0.7635148,-0.14894895,-0.022133537,-0.11500965,-0.014715099,0.01690057,0.013543031,0.011044265,0.004150826,-0.018034352,-0.003183597,-0.050658606,-0.0007934709,-0.05728598,0.014704667,-0.09524162,0.0050196587,-0.3558721,-0.0027053785,0.008964139,-0.108059764,0.0,-0.027968956,-0.019036943,0.0,-0.042258512,-0.22184832,0.0,0.0069306116,0.025613282,0.0,-0.04629485,0.009767327,0.0,-0.081996754,-1.2160456,-0.05399873,-0.7570198,-0.071927324,-0.031690437,-0.08788194,-0.0058894837,-0.16752626,0.018547771
-0.0047647604,1.1077466,0.017535513,0.043788385,0.00018019935,-0.010889352,-0.00297599,0.0025822977,0.021587387,0.006313241,-0.017873438,-0.005856923,-0.19366227,-0.0018606288,-0.062688634,0.12427158,0.17827657,0.00046560555,0.24619167,0.00013679425,-0.0014152142,0.03219606,0.0,-0.030780885,-0.1062726,0.0,0.08049994,0.14940754,0.0,0.021079184,0.019656058,0.0,0.022540774,0.005555111,0.0,-0.03578585,0.7134256,-0.020424802,0.078557804,0.036763612,0.007273842,-0.014360432,0.02831589,0.19665813,-0.059151564
-0.0031518715,-0.2591412,0.15027812,0.05413405,-0.1712935,-0.09103524,-0.03400864,-0.0075903065,0.021792293,0.00032153906,-0.007960789,-0.0036671516,0.06597545,0.0002884143,0.044066824,0.07149102,0.24468067,-0.0018376459,-0.50629294,-6.22667e-05,-0.049044713,-0.06294683,0.0,0.056445427,0.070114344,0.0,-0.05231655,0.18463774,0.0,0.012252568,0.023161313,0.0,0.07373732,-0.048340432,0.0,-0.0946249,0.5498672,4.964597e-05,0.08597375,0.063399896,0.032614253,0.012838084,-0.023703527,-0.45025235,0.026107324
0.027330933,-0.17763354,-0.095488064,-0.107800335,-0.005339604,-0.0068049543,-0.02528436,-0.009559497,0.040813353,0.011216406,-0.01743777,-0.004013578,0.12298403,-0.0015149707,0.037055574,0.10657368,0.19841257,-0.00014383947,0.22345456,0.00010843597,-0.0034556645,-0.09528574,0.0,-0.002578353,0.09504571,0.0,-0.064801745,0.119002186,0.0,0.005267613,-0.006331354,0.0,-0.09414344,0.045733318,0.0,-0.07181142,0.6723776,-0.01152914,0.068527505,0.11809917,0.051644508,0.0064524235,-0.0020877956,0.35391495,0.021989984
-0.001608632,0.053928398,0.50341135,-0.12741344,-0.0035349084,-0.002382177,0.031710707,0.0009827774,-0.11347763,-0.023579214,-0.010302836,-0.0017175445,-0.14278178,-0.00022331547,-0.03241162,0.0624268,0.104431435,-0.00022496705,0.25549954,0.0009832684,0.0104747005,-0.18141897,0.0,-0.0339639,-0.033948746,0.0,0.11676335,0.11169543,0.0,0.0014778218,0.034174867,0.0,0.1370462,0.014694966,0.0,0.16067943,-1.0461398,0.111145966,0.11730462,0.08420843,0.037187397,-0.028429676,0.035499245,-0.21188608,0.0636118
-0.003899197,-0.7240849,0.31494826,-0.35398504,-0.23224404,-0.08870743,0.016902426,0.007916151,0.010040688,-0.003388736,-0.011427507,-0.0032418256,0.17019866,-0.00047497344,0.0251163,0.072379075,0.1363688,-0.00014185511,0.18892004,0.0011243079,-0.0045757946,0.11544575,0.0,-0.033815883,-0.04396953,0.0,0.036033046,0.06721125,0.0,0.008634975,0.030767936,0.0,0.047784146,0.014384313,0.0,0.08983848,-1.264769,-0.029351681,0.06987645,0.097249076,0.03875422,-0.015549869,0.005749439,0.25076574,0.0055887173
0.07555924,-1.2662716,-0.14779213,-0.2515599,-0.010810406,-0.0006590661,-0.015350794,0.0017221394,-0.02297512,-0.022492884,-0.0076931706,-0.0022463182,0.067665815,-0.000118803044,0.032261945,0.013372661,0.06750231,-0.0013269273,0.1667666,1.246537e-05,-0.0046855616,-0.07602659,0.0,0.04877104,0.07452164,0.0,-0.10269741,-0.29028952,0.0,-0.07639844,-0.06485815,0.0,-0.14112054,-0.095221624,0.0,-0.43644208,-0.99705887,-0.053619582,0.053575434,-0.012147372,0.013187435,-0.18595123,-0.039620873,-0.33150044,-0.0080000805
-0.03821681,-0.19597226,-0.074029915,-0.07388578,0.05492126,-0.008265005,0.02673186,0.028118039,0.026485113,0.0075803134,0.17739311,0.06449512,0.0237135,0.0021723018,0.0055783116,-0.09635623,-0.16321222,-0.00056724896,0.2440814,0.0003460417,0.010052532,-0.0552622,0.0,0.0491975,-0.047347378,0.0,0.030459724,0.18004964,0.0,0.04267389,-0.0016457824,0.0,0.049989045,0.04660908,0.0,0.075172424,-1.236751,-0.22079542,-0.75425255,-0.2602172,-0.14541066,-0.17807402,0.013453832,-0.2548442,-0.017171303
-0.04966976,0.4626041,-0.32741436,-0.1121577,-0.001358962,0.016202657,0.019760896,-0.0037482372,-0.11473203,-0.07418229,-0.020784674,-0.0029511966,-0.07099434,-0.00059610046,-0.04545954,-0.12382729,-0.17928964,-0.00024463172,-0.42750725,8.2126164e-05,-0.089582525,-0.104463644,0.0,0.012064608,-0.021965276,0.0,0.10769866,0.09184364,0.0,0.005204933,-0.021103904,0.0,0.015419465,0.017886328,0.0,0.021930851,-1.3913721,-0.21434243,-1.1619505,-0.12929794,-0.08043314,-0.025282042,-0.019670697,-0.1202128,0.028600315
-0.011060505,0.4470085,-0.47943127,0.07223649,-0.023552919,-0.012102303,-0.026736315,-0.008088598,-0.01113806,-0.0054357694,-0.00495773,-0.0014916309,-0.14337459,-0.0008555728,-0.080224,0.120724306,0.19800305,0.000762453,0.20681198,0.00011094009,0.0004176086,0.0524707,0.0,-0.020245021,0.026604079,0.0,-0.0871881,-0.32187122,0.0,-0.07165324,0.005868588,0.0,-0.08520386,-0.005704461,0.0,-0.050549474,0.64276063,-0.007827918,0.082076415,-0.016035262,0.0054547666,-0.03817401,-0.018971797,-0.30095434,-0.15371391
-0.013386315,1.1293197,0.33442742,0.45651472,-0.050994154,-0.012040277,-0.0703996,-0.031036586,0.0070221303,0.0061744396,-0.011641876,-0.0036840441,-0.066274434,-0.0023118136,-0.032939088,0.13390967,0.14473426,7.0486865e-05,0.2671956,0.00012347873,0.005827865,0.09569646,0.0,-0.008611018,0.059234317,0.0,-0.0719207,0.11246492,0.0,0.008151298,-0.010510821,0.0,0.07091308,0.02497268,0.0,-0.0455828,0.7113246,-0.01392799,0.08014589,-0.19667803,-0.08742976,-0.008788274,0.0027014434,0.18263036,-0.018905967
-0.015056562,-0.26778024,-0.32418692,-0.33418432,0.018711742,0.01118016,-0.13991207,-0.03722162,0.008134656,-0.007984092,-0.024298675,-0.016772635,0.0067327037,-0.0023306953,-0.015283067,-0.079638295,-0.18323207,-0.0007958092,-0.28820142,0.00082730834,-0.003831985,-0.08942013,0.0,0.04818326,0.034920692,0.0,-0.07573649,0.07014242,0.0,-0.0037918608,0.005782061,0.0,-0.09594471,0.070093565,0.0,-0.2631519,-1.0502357,0.0018630985,0.08610787,-0.26904282,-0.0826087,0.020711519,-0.023248486,0.27952522,0.018335745
-0.00676249,0.08869818,-0.12206122,-0.47620574,0.07031018,0.042745896,-0.087935634,-0.029571103,0.019125912,0.011616203,-0.005826531,-0.001997345,0.023749137,-0.0003054302,0.049735337,0.065792404,0.18916328,-0.0014237177,-0.592233,-0.00011904021,-0.065163516,-0.060124513,0.0,-0.050464645,-0.15317881,0.0,-0.01835204,0.081256635,0.0,-0.017902648,-0.02278229,0.0,-0.055427507,-0.08613099,0.0,-0.103578284,0.5801172,0.009017022,0.085719414,0.03250089,0.018275833,-0.034403313,-0.036018547,-0.31061736,0.009619559
0.027009606,0.049072977,-0.078841105,0.078228705,0.0076308227,-0.0034937644,-0.02487331,-0.019160567,0.0041063856,0.004582262,-0.01520917,-0.0025075176,-0.16835982,-0.0015313021,-0.092386164,0.08882885,0.18366936,0.00048215524,0.27290535,0.00012907761,-0.0030630315,0.05683923,0.0,-0.02883136,0.05668107,0.0,-0.07709232,0.100039035,0.0,0.00034488415,-0.0036000211,0.0,0.042479984,0.004872705,0.0,-0.05452811,0.6701928,-0.019563414,0.07659996,0.04989922,0.008626247,-0.048432186,0.023692567,0.21891999,0.019052956
0.01750961,0.08966611,-0.05665756,0.20318554,-0.053023975,-0.02961427,0.075417094,0.02073476,0.016242512,0.009096974,-0.015609679,-0.003738521,-0.16099493,-0.0012693461,-0.051333062,0.09069873,0.23674764,-6.759506e-05,-0.54679996,8.612321e-05,-0.044390865,-0.00035739705,0.0,0.06792717,-0.08303977,0.0,0.047825493,0.12526467,0.0,-0.004072547,-0.0035938434,0.0,-0.09104578,0.11071041,0.0,-0.015458872,0.58924955,-0.015265469,0.09640186,0.07826466,0.039030686,-0.029734032,0.01759962,0.19318168,-0.007359042
-0.011452137,0.49903268,-0.58298993,-0.08182609,-0.18641737,-0.051191807,-0.051828973,-0.0191475,-0.18946448,-0.09348384,-0.020423615,-0.013068062,-0.07120011,-0.00061833125,-0.050632447,-0.22777592,-0.22398767,-2.899841e-05,0.127705,0.00010860728,-0.001888182,0.06102471,0.0,-0.037766352,0.033282857,0.0,-0.09964985,-0.6547182,0.0,-0.3346255,0.020019777,0.0,-0.09871961,0.021360429,0.0,-0.044257604,0.50773907,-0.025874589,0.07236536,-0.010822547,0.018516291,-0.030505817,0.0025222092,-0.3014063,-0.070775345
